source_file,metric_group,group_value,metric_name,metric_value
gemma_least_to_most_lemmatized_dailydialog_results,window_size,11.0,accuracy,0.6595970307529162
gemma_least_to_most_lemmatized_dailydialog_results,window_size,11.0,macro_precision,0.2918938818086019
gemma_least_to_most_lemmatized_dailydialog_results,window_size,11.0,macro_recall,0.3643207344961731
gemma_least_to_most_lemmatized_dailydialog_results,window_size,11.0,macro_f1,0.3133312025245681
gemma_2_shot_dailydialog_results,window_size,1.0,accuracy,0.5217391304347826
gemma_2_shot_dailydialog_results,window_size,1.0,macro_precision,0.334105627447311
gemma_2_shot_dailydialog_results,window_size,1.0,macro_recall,0.4188865019692088
gemma_2_shot_dailydialog_results,window_size,1.0,macro_f1,0.3289004901565634
gemma_2_shot_dailydialog_results,window_size,3.0,accuracy,0.5970307529162248
gemma_2_shot_dailydialog_results,window_size,3.0,macro_precision,0.3831657502304796
gemma_2_shot_dailydialog_results,window_size,3.0,macro_recall,0.4737650403063936
gemma_2_shot_dailydialog_results,window_size,3.0,macro_f1,0.3949484431873332
gemma_2_shot_dailydialog_results,window_size,5.0,accuracy,0.6033934252386002
gemma_2_shot_dailydialog_results,window_size,5.0,macro_precision,0.3644901957792152
gemma_2_shot_dailydialog_results,window_size,5.0,macro_recall,0.4430323644609358
gemma_2_shot_dailydialog_results,window_size,5.0,macro_f1,0.3834662294834157
gemma_2_shot_dailydialog_results,window_size,7.0,accuracy,0.6341463414634146
gemma_2_shot_dailydialog_results,window_size,7.0,macro_precision,0.3787627351497918
gemma_2_shot_dailydialog_results,window_size,7.0,macro_recall,0.4586260022350247
gemma_2_shot_dailydialog_results,window_size,7.0,macro_f1,0.3971280164409738
gemma_2_shot_dailydialog_results,window_size,9.0,accuracy,0.6352067868504772
gemma_2_shot_dailydialog_results,window_size,9.0,macro_precision,0.4143706876927216
gemma_2_shot_dailydialog_results,window_size,9.0,macro_recall,0.501594353849993
gemma_2_shot_dailydialog_results,window_size,9.0,macro_f1,0.4268362371032014
gemma_2_shot_dailydialog_results,window_size,11.0,accuracy,0.633085896076352
gemma_2_shot_dailydialog_results,window_size,11.0,macro_precision,0.3830415430958909
gemma_2_shot_dailydialog_results,window_size,11.0,macro_recall,0.4713265848604194
gemma_2_shot_dailydialog_results,window_size,11.0,macro_f1,0.4013009374367136
gemma_2_shot_structured_dailydialog_results,window_size,1.0,accuracy,0.5418875927889714
gemma_2_shot_structured_dailydialog_results,window_size,1.0,macro_precision,0.1827704627792241
gemma_2_shot_structured_dailydialog_results,window_size,1.0,macro_recall,0.2327545053108962
gemma_2_shot_structured_dailydialog_results,window_size,1.0,macro_f1,0.1839361328946755
gemma_2_shot_structured_dailydialog_results,window_size,3.0,accuracy,0.6362672322375398
gemma_2_shot_structured_dailydialog_results,window_size,3.0,macro_precision,0.1508504580876568
gemma_2_shot_structured_dailydialog_results,window_size,3.0,macro_recall,0.189355295547246
gemma_2_shot_structured_dailydialog_results,window_size,3.0,macro_f1,0.1574068775085454
gemma_2_shot_structured_dailydialog_results,window_size,5.0,accuracy,0.6712619300106044
gemma_2_shot_structured_dailydialog_results,window_size,5.0,macro_precision,0.1806978261727327
gemma_2_shot_structured_dailydialog_results,window_size,5.0,macro_recall,0.2137737810435178
gemma_2_shot_structured_dailydialog_results,window_size,5.0,macro_f1,0.1869083030805754
gemma_2_shot_structured_dailydialog_results,window_size,7.0,accuracy,0.662778366914104
gemma_2_shot_structured_dailydialog_results,window_size,7.0,macro_precision,0.1290640091937576
gemma_2_shot_structured_dailydialog_results,window_size,7.0,macro_recall,0.1469481209911831
gemma_2_shot_structured_dailydialog_results,window_size,7.0,macro_f1,0.1275051953904843
gemma_2_shot_structured_dailydialog_results,window_size,9.0,accuracy,0.672322375397667
gemma_2_shot_structured_dailydialog_results,window_size,9.0,macro_precision,0.114548127688346
gemma_2_shot_structured_dailydialog_results,window_size,9.0,macro_recall,0.1321941216678058
gemma_2_shot_structured_dailydialog_results,window_size,9.0,macro_f1,0.1161931207410867
gemma_2_shot_structured_dailydialog_results,window_size,11.0,accuracy,0.6765641569459173
gemma_2_shot_structured_dailydialog_results,window_size,11.0,macro_precision,0.1045374079655016
gemma_2_shot_structured_dailydialog_results,window_size,11.0,macro_recall,0.1238353751511646
